song,bass tuba,french horn,trombone,trumpet,accordion,contrabass,violin,viola,cello,bassoon,clarinet,flute,oboe,alto saxophone
Acc-ord-C#8-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E2-ff-alt1-T10u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G7-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G7-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B2-ff-N-T14u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A2-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E6-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G2-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#4-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E2-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#7-ff-N-T13d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E1-mf-N-T17u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B7-pp-alt1-T13d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#7-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#2-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E7-p-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#7-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F4-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G7-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B2-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E5-mf-alt5-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#6-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C2-ff-N-T12u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#7-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#5-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F4-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#1-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#7-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E2-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-mf-alt2-T10d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C4-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F2-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E7-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G1-mf-alt1-T18u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B2-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E4-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#1-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#3-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#1-ff-N-T12u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F7-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C8-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D5-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G5-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E6-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C8-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#1-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#2-ff-N-T11u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#5-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#2-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A2-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A2-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G1-ff-N-T20u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G4-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D2-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#7-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D7-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#6-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C7-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#3-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C8-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D7-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E6-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E2-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C8-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B3-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E1-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#1-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F6-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#5-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B6-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#7-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#6-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#7-mf-N-T10d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#3-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G5-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#5-ff-N-T10d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G5-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G6-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A#2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#1-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G7-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-pp-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G5-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D5-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A4-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#2-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#5-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#2-mf-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#2-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A3-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G2-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-mf-alt4-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F5-ff-alt1-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B4-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F#3-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#4-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#2-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#6-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B6-pp-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-F3-ff-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E3-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G3-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-E4-mf-alt5-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-A3-ff-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-G#7-pp-alt1-T10d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C3-mf-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-B5-pp-alt2-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D4-mf-N-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#2-ff-N-T12u,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-D#5-mf-alt3-T10d,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Acc-ord-C#3-mf-alt3-N,0,0,0,0,1,0,0,0,0,0,0,0,0,0
